,Species,A6
4512,Triatoma_huehuetenanguensis_2086892,1
4513,Triatoma_infestans_30076,4
4514,Triatoma_longipennis_98663,1
4515,Triatoma_mazzottii_98665,1
4516,Triatoma_mexicana_340914,1
4517,Triatoma_migrans_2579797,1
4518,Triatoma_nitida_72492,1
4519,Triatoma_phyllosoma_98662,1
4520,Triatoma_picturata_98664,1
4521,Triatoma_protracta_72493,1
4522,Triatoma_recurva_347696,1
4523,Triatoma_rubida_162364,1
4524,Triatoma_rubrofasciata_162384,1
4525,Triatoma_sanguisuga_72494,1
4526,Triatoma_vitticeps_65350,1
4527,Agramma_hupehanum_1964413,1
4528,Ammianus_toi_1172122,1
4529,Corythucha_ciliata_369451,1
4530,Corythucha_marmorata_621227,1
4531,Cysteochila_chiniana_2172476,1
4532,Cysteochila_lineata_2864486,1
4533,Dictyla_platyoma_2172477,1
4534,Metasalis_populi_1589681,1
4535,Neoplerochila_paliatseasi_2704509,1
4536,Perissonemia_borneenis_1964418,1
4537,Phatnoma_laciniatum_1964415,1
4538,Plerochila_australis_2865647,1
4539,Pseudacysta_perseae_1041453,1
4540,Stephanitis_chinensis_2045229,2
4541,Stephanitis_mendica_1172119,1
4542,Tingis_cardui_1511256,1
4543,Trachypeplus_jacobsoni_2172479,1
4544,Valleriola_javanica_236433,1
4545,Calacanthia_angulosa_1927706,1
4546,Saldula_arsenjevi_498931,1
4547,Saldula_burmanica_2126072,1
4548,Aphelocheirus_ellipsoideus_575831,1
4549,Aphelocheirus_jendeki_2021939,1
4550,Appasus_japonicus_697940,1
4551,Kirkaldyia_deyrolli_2034372,1
4552,Lethocerus_deyrollei_506670,2
4553,Lethocerus_indicus_212017,2
4554,Sigara_septemlineata_575837,1
4555,Nerthra_indica_1249914,1
4556,Helotrephes_semiglobosus_1481667,1
4557,Micronecta_sahlbergii_2304347,1
4558,Ilyocoris_cimicoides_280203,1
4559,Laccotrephes_robustus_575834,1
4560,Nepa_hoffmanni_796936,1
4561,Enithares_tibialis_575841,1
4562,Notonecta_amplifica_2865919,1
4563,Notonecta_chinensis_642072,1
4564,Notonecta_montandoni_2707887,1
4565,Ochterus_marginatus_280162,1
4566,Paraplea_frontalis_575836,1
4567,Aneurus_similis_1176472,1
4568,Aneurus_sublobatus_1176473,1
4569,Aradus_compar_1176475,1
4570,Aradacanthia_heissi_928818,1
4571,Libiocoris_heissi_1176477,1
4572,Brachyrhynchus_hsiaoi_928820,1
4573,Brachyrhynchus_triangulus_1452780,2
4574,Neuroctenus_parus_498951,1
4575,Neuroctenus_yunnanensis_2813420,2
4576,Anacestra_spiniger_2813426,1
4577,Burtinus_luteomarginatus_2822062,1
4578,Camptopus_lateralis_2599486,1
4579,Daclera_levana_2924069,1
4580,Grypocephalus_pallipectus_2813436,1
4581,Hamedius_incarnatus_2569775,1
4582,Leptocorisa_acuta_236728,7
4583,Leptocorisa_chinensis_763192,8
4584,Leptocorisa_costalis_2899124,1
4585,Leptocorisa_lepida_702478,1
4586,Leptocorisa_oratoria_2724160,7
4587,Megalotomus_costalis_763254,1
4588,Melanacanthus_marginatus_2924067,1
4589,Melanacanthus_margineguttatus_2714338,1
4590,Paramarcius_puncticeps_2924071,1
4591,Planusocoris_schaeferi_2924051,1
4592,Riptortus_pedestris_329032,1
4593,Stenocoris_furcifera_2714335,1
4594,Acanthocephala_terminalis_1655836,1
4595,Acanthocephala_thomasi_2316783,1
4596,Acanthocoris_sordidus_355529,1
4597,Acidomeria_sordida_2821993,1
4598,Althos_obscurator_2586655,1
4599,Anasa_andresii_2714317,1
4600,Anasa_tristis_236421,1
4601,Anoplocnemis_curvipes_1291514,1
4602,Cebrenis_supina_2821999,1
4603,Cebrenistella_robusta_2822000,1
4604,Choerommatus_decoratus_2822003,1
4605,Cletoliturus_lituripennis_2586660,1
4606,Cletomorpha_raja_1688795,1
4607,Cletus_binotulatus_2714320,1
4608,Cletus_punctiger_299285,1
4609,Cletus_rubidiventris_696880,1
4610,Cloresmus_antennatus_2586674,1
4611,Cloresmus_pulchellus_2575654,1
4612,Cnemomis_nodulosa_2822006,1
4613,Dalader_distanti_2813411,1
4614,Dalmatomammurius_vandoesburgi_2822008,1
4615,Discogaster_dentipes_2822010,1
4616,Elasmopoda_alata_2822011,1
4617,Enoplops_potanini_2716288,1
4618,Enoplops_scapha_1545310,1
4619,Enoplops_sibiricus_2813412,1
4620,Fracastorius_cornutus_2586673,1
4621,Grammopoecilus_angustatus_2586658,1
4622,Grammopoecilus_flavicornis_2822014,1
4623,Helcomeria_spinosa_2813414,1
4624,Holhymenia_tibialis_2586671,1
4625,Homoeocerus_angulatus_2714322,1
4626,Homoeocerus_unipunctatus_299297,1
4627,Laminiceps_festivus_2822019,1
4628,Laminiceps_obscurior_2822020,1
4629,Laminiceps_vergarae_2586668,1
4630,Leptoglossus_gonagra_1228018,1
4631,Leptoglossus_membranaceus_2575657,1
4632,Lucullia_flavovittata_2822024,1
4633,Melucha_chapadana_2822028,1
4634,Mictis_profana_2714329,1
4635,Mictis_tenebrosa_2575658,1
4636,Molipteryx_lunata_2575659,2
4637,Mozena_lunata_2822095,1
4638,Mozena_lurida_2586650,1
4639,Mygdonia_elongata_2822032,1
4640,Narnia_femorata_2053029,1
4641,Notobitus_elongatus_2813421,1
4642,Notobitus_montanus_2959370,1
4643,Notopteryx_soror_2021948,1
4644,Paryphes_pulchellus_2586695,1
4645,Pephricus_paradoxus_2714331,1
4646,Petalocnemis_inconditus_2822108,1
4647,Petascelis_remipes_2586697,1
4648,Petersitocoroides_longirostris_2822037,1
4649,Petillopsis_calcar_2082759,1
4650,Piezogaster_calcarator_2586698,1
4651,Plaxiscelis_limbata_2586700,1
4652,Plaxiscelis_pagana_2822042,1
4653,Plectropoda_cruciata_2586701,1
4654,Pseudomictis_brevicornis_2575661,1
4655,Rhyticoris_terminalis_2586705,1
4656,Salapia_nigra_2822046,1
4657,Savius_diagonalis_2822047,1
4658,Savius_diversicornis_2822048,1
4659,Sephina_geniculata_2586708,1
4660,Spartocera_fusca_2586710,1
4661,Sphictyrtus_pretiosus_2822052,1
4662,Thasus_neocalifornicus_946569,1
4663,Zicca_taeniola_2586721,1
4664,Hydarella_orientalis_2082757,1
4665,Hydaropsis_longirostris_498947,1
4666,Alcocerniella_limonensis_2822102,1
4667,Merocoris_curtatus_2713492,1
4668,Paralycambes_pronotalis_2822034,1
4669,Clavigralla_tomentosicollis_1295332,1
4670,Gralliclava_horrens_1080845,1
4671,Mevanidea_hystrix_2822029,1
4672,Vilga_dallasi_2822056,1
4673,Aeschyntelus_notatus_498933,1
4674,Chorosoma_macilentum_2717298,1
4675,Leptocoris_augur_1080832,1
4676,Liorhyssus_hyalinus_883173,2
4677,Myrmus_lateralis_2717128,1
4678,Rhopalus_maculatus_1310316,1
4679,Stictopleurus_subviridis_319428,1
4680,Dicranocephalus_alticolus_1589675,1
4681,Dicranocephalus_femoralis_1264642,1
4682,Dicranocephalus_punctipes_2822107,1
4683,Artheneis_intricata_696239,1
4684,Metacanthus_pulchellus_2813417,1
4685,Metatropis_brevirostris_2813418,1
4686,Metatropis_longirostris_2021940,1
4687,Yemmalysus_parallelus_498953,1
4688,Bochrus_foveatus_2969364,1
4689,Capodemus_sinuatus_2969366,1
4690,Cavelerius_excavatus_1589672,1
4691,Cavelerius_yunnanensis_2969358,1
4692,Dimorphopterus_gibbus_2969359,1
4693,Iphicrates_gressitti_2969360,1
4694,Ischnodemus_noctulus_2969361,1
4695,Macropes_dentipes_2867886,1
4696,Macropes_harringtonae_2969362,1
4697,Macropes_robustus_2813415,2
4698,Pirkimerus_japonicus_2869168,1
4699,Phaenacantha_marcida_498930,2
4700,Geocoris_pallidipennis_300797,2
4701,Dinomachus_sikhimensis_2813434,1
4702,Sadoletus_valdezi_2813444,1
4703,Henestaris_halophilus_1545140,1
4704,Crompus_oculatus_2813432,1
4705,Kleidocerys_resedae_680436,1
4706,Arocatus_melanocephalus_1561047,1
4707,Oncopeltus_cingulifer_2714330,1
4708,Tropidothorax_cruciger_1310363,1
4709,Tropidothorax_sinensis_2813326,1
4710,Nithecus_jacobaeae_1511269,1
4711,Nysius_cymoides_1511236,1
4712,Nysius_fuscovittatus_881686,1
4713,Nysius_plebeius_876837,1
4714,Chauliops_fallax_1244200,1
4715,Malcus_auriculatus_696230,1
4716,Malcus_inconspicuus_498929,1
4717,Malcus_setosus_2813416,1
4718,Meschia_woodwardi_2813447,1
4719,Ninus_insignis_2813438,1
4720,Oxycarenus_lugubris_2813423,1
4721,Opistholeptus_burmanus_2813440,1
4722,Pachyphlegyas_modiglianii_2816051,1
4723,Stenophyella_macreta_2813424,1
4724,Appolonius_crassus_2813428,1
4725,Bryanellocoris_orientalis_2813430,1
4726,Harmostica_fulvicornis_2813413,1
4727,Neolethaeus_assamensis_1589711,1
4728,Panaorus_albomaculatus_300813,1
4729,Acanthosoma_labiduroides_483951,1
4730,Acanthosoma_nigrodorsum_1611257,1
4731,Anaxandra_taurina_2575663,1
4732,Sastragala_edessoides_1176166,1
4733,Sastragala_esakii_483949,1
4734,Adrisa_magna_1289575,1
4735,Aethus_nigritus_2880901,1
4736,Macroscytus_gibbulus_1316955,1
4737,Macroscytus_subaeneus_498949,1
4738,Microporus_nigrita_1191099,1
4739,Scoparipes_salvazai_2575669,1
4740,Coridius_brunneus_696877,1
4741,Coridius_chinensis_1028097,1
4742,Cyclopelta_obscura_1191081,1
4743,Cyclopelta_parva_696241,1
4744,Megymenum_brevicorne_1172118,1
4745,Megymenum_gracilicorne_763220,1
4746,Arma_chinensis_763200,2
4747,Arma_custos_291269,1
4748,Cazira_horvathi_2575653,1
4749,Dinorhynchus_dybowskyi_2082689,1
4750,Eocanthecona_furcellata_696902,1
4751,Eocanthecona_thomsoni_2575655,1
4752,Picromerus_griseus_302084,1
4753,Picromerus_lewisi_763226,3
4754,Zicrona_caerulea_763269,2
4755,Aelia_fieberi_1462607,1
4756,Aelia_sibirica_1331313,1
4757,Anaxilaus_musgravei_2893314,1
4758,Brachymna_tenuis_2575665,1
4759,Carbula_sinica_286704,1
4760,Catacanthus_incarnatus_696896,1
4761,Caystrus_obscurus_2575667,1
4762,Dalpada_cinctipes_1310295,1
4763,Dolycoris_baccarum_387771,17
4764,Erthesina_fullo_299276,2
4765,Eurydema_dominulus_286701,1
4766,Eurydema_gebleri_286707,1
4767,Eurydema_liturifera_1921101,1
4768,Eurydema_maracandica_1380459,1
4769,Eurydema_oleracea_1545128,1
4770,Eurydema_qinlingensis_1985868,1
4771,Eurydema_ventralis_1511229,1
4772,Eysarcoris_aeneus_1331316,1
4773,Eysarcoris_annamita_1175635,1
4774,Eysarcoris_gibbosus_2478653,1
4775,Eysarcoris_guttigerus_702485,1
4776,Eysarcoris_montivagus_2231083,1
4777,Eysarcoris_rosaceus_2872423,1
4778,Eysarcoris_ventralis_1134086,1
4779,Glaucias_dorsalis_2880902,1
4780,Halyomorpha_halys_286706,2
4781,Hippotiscus_dorsalis_2880909,1
4782,Hoplistodera_incisa_2575656,1
4783,Menida_violacea_763257,2
4784,Neojurtina_typica_2880911,1
4785,Nezara_viridula_85310,1
4786,Palomena_angulosa_763223,1
4787,Palomena_prasina_55431,1
4788,Palomena_viridissima_763224,1
4789,Pentatoma_metallifera_286671,1
4790,Pentatoma_rufipes_286670,1
4791,Pentatoma_semiannulata_286669,1
4792,Placosternum_urus_2575660,1
4793,Plautia_crossota_355527,1
4794,Plautia_fimbriata_286708,1
4795,Plautia_lushanica_2880903,1
4796,Priassus_spiniger_2983428,1
4797,Rubiconia_intermedia_763267,1
4798,Tholosanus_proximus_2834365,1
4799,Dalsira_scabrata_2021946,1
4800,Gonopsis_affinis_1874122,1
4801,Deroploa_parva_2834367,1
4802,Graphosoma_rubrolineatum_295705,1
4803,Scotinophara_lurida_1331320,1
4804,Brachyplatys_subaeneus_355284,2
4805,Calacta_lugubris_2880907,1
4806,Coptosoma_bifarium_1589673,2
4807,Coptosoma_parvipictum_355286,1
4808,Coptosoma_variegatum_2968960,1
4809,Megacopta_bituminata_2968961,2
4810,Megacopta_caliginosa_2968962,2
4811,Megacopta_centronubila_2968963,1
4812,Megacopta_cribraria_299257,42
4813,Megacopta_cribriella_2968964,2
4814,Megacopta_distanti_2968965,2
4815,Megacopta_horvathi_2968966,1
4816,Megacopta_lobata_2968967,3
4817,Solenosthedium_bilunatum_2080405,1
4818,Eurygaster_dilaticollis_1803964,1
4819,Eurygaster_testudinaria_1134731,2
4820,Psacasta_exanthematica_2080400,1
4821,Psacasta_neglecta_2080401,1
4822,Hotea_curculionoides_1603600,1
4823,Irochrotus_sibiricus_2080396,1
4824,Odontoscelis_fuliginosa_1191092,1
4825,Odontoscelis_lineola_2080376,1
4826,Odontotarsus_purpureolineatus_1545339,1
4827,Odontotarsus_robustus_2080377,1
4828,Acantholomidea_porosa_2080383,1
4829,Agonosoma_flavolineatum_2080385,1
4830,Diolcus_irroratus_2080391,1
4831,Diolcus_variegatus_2080392,1
4832,Homaemus_aeneifrons_881677,1
4833,Homaemus_proteus_2080374,1
4834,Orsilochides_guttata_2080398,1
4835,Sphaerocoris_annulus_1277805,1
4836,Sphyrocoris_obliquus_2080407,1
4837,Stethaulax_marmoratus_2080409,1
4838,Symphylus_caribbeanus_2080411,1
4839,Augocoris_gomesii_2080387,1
4840,Calliphara_nobilis_696912,1
4841,Cantao_ocellatus_299244,2
4842,Choerocoris_paganus_468237,1
4843,Chrysocoris_stollii_1873032,3
4844,Cryptacrus_comes_2080389,1
4845,Eucorysses_grandis_1176171,2
4846,Hyperoncus_lateritius_2080394,1
4847,Lamprocoris_roylii_2080375,1
4848,Poecilocoris_druraei_2080378,3
4849,Poecilocoris_nepalensis_302073,1
4850,Poecilocoris_rufigenis_2080379,1
4851,Scutiphora_pedicellata_2080403,1
4852,Tetrarthria_variegata_2080413,1
4853,Tectocoris_diophthalmus_159956,1
4854,Dalcantha_dilatata_1264647,2
4855,Eusthenes_cupreus_1392985,1
4856,Mattiphus_splendidus_1603602,1
4857,Pycanum_ochraceum_299295,1
4858,Tessaratoma_papillosa_236711,1
4859,Bannacoris_arboreus_1837149,1
4860,Urochela_caudata_2880904,1
4861,Urochela_quadrinotata_1176167,1
4862,Urolabida_histrionica_2880905,1
4863,Urolabida_menghaiensis_1603604,1
4864,Urostylis_flavoannulata_2164054,1
4865,Macrocheraia_grandis_2653828,2
4866,Physopelta_cincticollis_238656,1
4867,Physopelta_gutta_209986,1
4868,Physopelta_quadriguttata_299298,1
4869,Physopelta_slanbuschii_1768093,1
4870,Antilochus_coquebertii_1577200,1
4871,Antilochus_russus_1768094,1
4872,Dindymus_rubiginosus_1906767,1
4873,Dysdercus_cingulatus_191328,1
4874,Dysdercus_decussatus_1577203,1
4875,Dysdercus_evanescens_941346,2
4876,Euscopus_rufipes_1906784,1
4877,Melamphaus_faber_702479,1
4878,Melamphaus_rubrocinctus_238647,1
4879,Myrmoplasta_mira_2653830,1
4880,Pyrrhocoris_tibialis_1962888,2
4881,Pyrrhopeplus_carduelis_1928078,1
4882,Pyrrhopeplus_posthumus_696249,1
4883,Scantius_aegyptius_1577219,1
4884,Aquarius_elongatus_95690,1
4885,Aquarius_najas_108913,1
4886,Aquarius_paludum_95691,38
4887,Gerris_gibbifer_143928,1
4888,Gigantometra_gigas_95701,2
4889,Limnogonus_hypoleucus_913167,1
4890,Limnogonus_intermedius_913169,1
4891,Limnogonus_poissoni_913173,2
4892,Asclepios_apicalis_1762889,1
4893,Halobates_calyptus_1868688,2
4894,Halobates_hayanus_109008,2
4895,Halobates_maculatus_2866977,2
4896,Halobates_peronis_1868693,1
4897,Halobates_proavus_109014,2
4898,Metrocoris_esakii_95720,1
4899,Potamometra_anderseni_2883756,2
4900,Potamometra_berezowskii_2853721,7
4901,Potamometra_linnavuorii_2853722,2
4902,Potamometra_macrokosos_2853723,1
4903,Potamometra_montandoni_2853724,1
4904,Potamometra_tibetensis_2853725,3
4905,Potamometra_zhengi_2913482,3
4906,Thetibates_serena_2866982,1
4907,Hydrometra_greeni_1492928,1
4908,Halovelia_novoguinensis_2866978,1
4909,Haloveloides_papuensis_2866980,1
4910,Rhagovelia_reitteri_2581066,1
4911,Aphrophora_alni_295201,1
4912,Aphrophora_maritima_868254,1
4913,Peuceptyelus_minutus_2040463,1
4914,Philaenus_spumarius_36667,1
4915,Abidama_producta_658384,1
4916,Paphnutius_ruficeps_1035836,2
4917,Callitettix_biformis_1245211,1
4918,Callitettix_braconoides_1245213,1
4919,Callitettix_versicolor_533009,1
4920,Cosmoscarta_bispecularis_798355,3
4921,Cosmoscarta_dorsimacula_797793,2
4922,Cosmoscarta_exultans_868257,1
4923,Cosmoscarta_heros_797796,1
4924,Cosmoscarta_mandarina_797794,1
4925,Ectemnonotum_fruhstorferi_2494696,1
4926,Eoscarta_assimilis_2815129,1
4927,Okiscarta_uchidae_798431,1
4928,Phymatostetha_punctata_2653493,2
4929,Phymatostetha_semele_2653494,1
4930,Phymatostetha_signifera_2653495,1
4931,Phymatostetha_stalii_2653496,1
4932,Aeneolamia_contigua_295213,2
4933,Karenia_caelatata_1195089,1
4934,Muda_kuroiwae_2170272,1
4935,Amphipsalta_zelandica_1232797,1
4936,Cicadetta_abscondita_2593298,1
4937,Cicadettana_calliope_2219946,1
4938,Hilaphura_varipes_1745521,1
4939,Kikihia_angusta_140071,3
4940,Kikihia_cauta_140072,3
4941,Kikihia_convicta_140073,2
4942,Kikihia_cutora_140074,7
4943,Kikihia_dugdalei_411395,1
4944,Kikihia_horologium_140078,3
4945,Kikihia_laneorum_411396,2
4946,Kikihia_longula_140079,2
4947,Kikihia_murihikua_140080,3
4948,Kikihia_muta_140081,3
4949,Kikihia_nelsonensis_140082,3
4950,Kikihia_ochrina_140083,3
4951,Kikihia_paxillulae_140084,2
4952,Kikihia_peninsularis_140085,2
4953,Kikihia_rosea_140086,2
4954,Kikihia_scutellaris_124227,4
4955,Kikihia_subalpina_140087,3
4956,Kikihia_tasminii_140088,1
4957,Kosemia_yezoensis_1451119,1
4958,Maoricicada_alticola_124229,1
4959,Maoricicada_campbelli_124230,43
4960,Maoricicada_cassiope_124231,7
4961,Maoricicada_clamitans_124232,5
4962,Maoricicada_hamiltoni_124233,1
4963,Maoricicada_iolanthe_124234,2
4964,Maoricicada_lindsayi_124235,1
4965,Maoricicada_mangu_124236,12
4966,Maoricicada_myersi_124241,1
4967,Maoricicada_nigra_124242,4
4968,Maoricicada_oromelaena_124245,4
4969,Maoricicada_otagoensis_124246,2
4970,Maoricicada_phaeoptera_124248,1
4971,Maoricicada_tenuis_124249,2
4972,Rhodopsalta_leptomera_121867,1
4973,Rhodopsalta_microdora_411403,1
4974,Tettigettalna_afroamissa_1902795,2
4975,Tettigettalna_aneabi_1366427,1
4976,Tettigettalna_argentata_1366428,15
4977,Tettigettalna_armandi_1366429,2
4978,Tettigettalna_boulardi_1366430,1
4979,Tettigettalna_defauti_1366431,5
4980,Tettigettalna_estrellae_1366432,2
4981,Tettigettalna_helianthemi_1366433,10
4982,Tettigettalna_josei_1366436,2
4983,Tettigettalna_mariae_1366437,4
4984,Aleeta_curvicosta_1218668,1
4985,Magicicada_cassinii_38086,5
4986,Magicicada_tredecassini_52804,1
4987,Magicicada_neotredecim_145348,1
4988,Magicicada_septendecim_44679,9
4989,Magicicada_tredecim_52805,2
4990,Magicicada_septendecula_44680,4
4991,Magicicada_tredecula_52806,4
4992,Tryella_crassa_1218666,1
4993,Mogannia_minuta_2170271,1
4994,Vagitanus_terminalis_2170276,1
4995,Auritibicen_bihamatus_1760999,1
4996,Auritibicen_japonicus_1761006,1
4997,Cryptotympana_atrata_678702,3
4998,Cryptotympana_facialis_911377,1
4999,Hyalessa_maculaticollis_1195103,2
5000,Meimuna_iwasakii_2170268,1
5001,Meimuna_kuroiwae_2170269,1
5002,Meimuna_opalifera_179424,2
5003,Meimuna_oshimensis_2170270,1
5004,Diceroprocta_semicincta_946270,1
5005,Gaeana_maculata_1560031,1
5006,Euterpnosia_chibensis_2170266,1
5007,Tanna_japonensis_678707,1
5008,Yezoterpnosia_nigricosta_1445883,1
5009,Yezoterpnosia_vacua_2170273,1
5010,Platypleura_kaempferi_608752,2
5011,Graptopsaltria_bimaculata_2170267,1
5012,Graptopsaltria_nigrofuscata_93686,2
5013,Pomponia_linearis_1195093,1
5014,Derotettix_mendosensis_2219932,1
5015,Platypedia_putnami_324535,1
5016,Alarcta_quadrimacula_2219940,1
5017,Babras_sonorivox_2219942,1
5018,Calliopsida_cinnabarina_2219944,1
5019,Chonosia_atrodorsalis_2219931,1
5020,Chonosia_crassipennis_1986890,2
5021,Mendozana_platypleura_2219948,1
5022,Tettigades_auropilosa_1498843,3
5023,Tettigades_chilensis_1986882,4
5024,Tettigades_distanti_1986884,3
5025,Tettigades_dumfriesi_2219934,1
5026,Tettigades_lacertosa_1986886,7
5027,Tettigades_limbata_1986883,1
5028,Tettigades_major_2219935,1
5029,Tettigades_opaca_2219936,2
5030,Tettigades_sarcinatrix_2219937,1
5031,Tettigades_ulnaria_1498844,4
5032,Tettigades_undata_1445915,5
5033,Tettigotoma_maculata_2219950,1
5034,Okanagana_bella_1464967,1
5035,Okanagana_canadensis_324533,1
5036,Okanagana_oregona_2219933,1
5037,Okanagana_rimosa_1464975,1
5038,Tettigarcta_crinita_295286,1
5039,Darthula_hardwickii_1264638,2
5040,Anagonalia_melichari_700735,1
5041,Atkinsoniella_aurantiaca_2930054,1
5042,Atkinsoniella_curvata_2930055,1
5043,Atkinsoniella_flavipenna_2930056,1
5044,Atkinsoniella_grahami_700743,1
5045,Atkinsoniella_heiyuana_700739,1
5046,Atkinsoniella_longiuscula_2930057,1
5047,Atkinsoniella_nigrita_2937673,1
5048,Atkinsoniella_thalia_997049,1
5049,Atkinsoniella_thaloidea_2930058,1
5050,Atkinsoniella_tiani_2930059,1
5051,Atkinsoniella_uniguttata_2930060,1
5052,Atkinsoniella_warpa_2930061,1
5053,Atkinsoniella_wui_2930062,1
5054,Atkinsoniella_xanthoabdomena_2930063,1
5055,Atkinsoniella_xanthonota_2831661,1
5056,Atkinsoniella_yunnanana_2930064,1
5057,Atkinsoniella_zizhongi_2971512,1
5058,Bothrogonia_ferruginea_1030430,1
5059,Bothrogonia_qiongana_2744017,1
5060,Bothrogonia_shuana_700744,1
5061,Bothrogonia_tongmaiana_1030435,1
5062,Bothrogonia_yunana_1079933,1
5063,Cicadella_viridis_36150,2
5064,Cofana_yasumatsui_2741154,1
5065,Gunungidia_aurantiifasciata_700809,2
5066,Iassus_dorsalis_1962553,1
5067,Kolla_paulula_700811,2
5068,Processina_sexmaculata_2906307,1
5069,Mileewa_alara_2545672,1
5070,Mileewa_albovittata_2545673,1
5071,Mileewa_amplimacula_2545674,1
5072,Mileewa_lamellata_2984022,1
5073,Mileewa_margheritae_700721,1
5074,Mileewa_mira_700733,1
5075,Mileewa_ponta_2545680,1
5076,Mileewa_rufivena_2873824,1
5077,Mileewa_sharpa_2984023,1
5078,Ujna_puerana_2545686,1
5079,Homalodisca_vitripennis_197043,1
5080,Cladolidia_biungulata_2983421,1
5081,Cladolidia_robusta_2983422,1
5082,Olidiana_longisticka_2816127,1
5083,Olidiana_obliquea_2816128,1
5084,Olidiana_ritcheri_2816129,1
5085,Olidiana_ritcheriina_1306428,2
5086,Olidiana_tongmaiensis_2501809,1
5087,Taharana_fasciana_2038276,1
5088,Hishimonoides_recurvatis_1970786,1
5089,Hishimonus_phycitis_706848,1
5090,Japananus_hyalinus_1256066,1
5091,Macrosteles_quadrilineatus_74068,1
5092,Macrosteles_quadrimaculatus_2250545,1
5093,Neoaliturus_tenellus_102981,1
5094,Nesophrosyne_haleakala_1223845,1
5095,Nesophrosyne_kanawao_1223855,1
5096,Nesophrosyne_makaihe_1223859,1
5097,Nesophrosyne_maritima_1223861,1
5098,Nesophrosyne_montium_1223864,1
5099,Nesophrosyne_ogradyi_1223884,1
5100,Nesophrosyne_ponapona_1223879,1
5101,Orosius_orientalis_1223886,1
5102,Reticuluma_hamata_2766002,1
5103,Abrus_daozhenensis_2959344,1
5104,Abrus_expansivus_2664682,1
5105,Abrus_yunshanensis_2959345,1
5106,Paramacrosteles_nigromaculatus_2665880,1
5107,Aconurella_prolixa_1671185,1
5108,Doratura_homophyla_1671211,1
5109,Doratura_stylata_139543,1
5110,Exitianus_indicus_317740,1
5111,Exitianus_nanus_1401695,1
5112,Nephotettix_cincticeps_94400,1
5113,Nephotettix_malayanus_1544981,1
5114,Nephotettix_nigropictus_1563985,1
5115,Nephotettix_virescens_1032906,1
5116,Alobaldia_tobae_2040484,1
5117,Maiestas_dorsalis_1928073,1
